161	Default_Default_Default_SpaceInsertBefore_MarkStartTriple_Default	spaceApplyDefault.fst,rewriteApplyDefault.fst	Triple	
162	RewriteCardinalDecade_Default_Default_SpaceInsertBefore_MarkStartTime_Default	rewriteApplyCardinalDecade.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	Time	
163	Default_Default_Default_SpaceInsertBefore_Default_MarkEndDouble	spaceApplyDefault.fst,rewriteApplyDefault.fst		Double
164	RewriteCardinalHundred1s_Default_Default_SpaceInsertBefore_MarkStartMajorCurrency_Default	rewriteApplyCardinalHundred1s.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	MajorCurrency	
165	RewriteLowercase_Default_AppendColon_SpaceInsertBefore_Default_Default	rewriteApplyLowercase.fst,appendApplyColon.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
166	RewriteCardinalDigit_Default_Default_SpaceInsertBefore_MarkStartArabicToRoman_MarkEndArabicToRoman	rewriteApplyCardinalDigit.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	ArabicToRoman	ArabicToRoman
167	RewriteCardinalTwoDigit_Default_AppendHyphen_SpaceInsertBefore_Default_Default	rewriteApplyCardinalTwoDigit.fst,appendApplyHyphen.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
168	RewriteLowercase_Default_AppendColon_Default_Default_Default	rewriteApplyLowercase.fst,appendApplyColon.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
169	RewriteCardinalDigit_PrependZero_Default_Default_Default_Default	rewriteApplyCardinalDigit.fst,prependApplyZero.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
170	RewriteCardinalMagnitude5s_Default_AppendComma_Default_Default_Default	rewriteApplyCardinalMagnitude5s.fst,appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
171	RewriteCardinalMagnitude6s_Default_AppendComma_Default_Default_Default	rewriteApplyCardinalMagnitude6s.fst,appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
172	RewriteCardinalDecade_Default_Default_Default_MarkStartMajorCurrency_Default	rewriteApplyCardinalDecade.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst	MajorCurrency	
173	RewriteCardinalDecadeFirstDigit_PrependNumberSign_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDecadeFirstDigit.fst,prependApplyNumberSign.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
174	RewriteRemoveSpaceAndUppercase_Default_Default_Default_Default_Default	rewriteApplyRemoveSpaceAndUppercase.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
175	RewriteAbbreviateTitle_Default_Default_Default_Default_Default	rewriteApplyAbbreviateTitle.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
176	RewriteOrdinalAsCardinal_Default_AppendHyphen_Default_Default_Default	rewriteApplyOrdinalAsCardinal.fst,appendApplyHyphen.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
177	RewriteRemoveSpaceAndLowercase_PrependPoint_Default_Default_Default_Default	rewriteApplyRemoveSpaceAndLowercase.fst,prependApplyPoint.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
178	Default_Default_AppendSlash_Default_Default_Default	appendApplySlash.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
179	RewriteMinorCurrency_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyMinorCurrency.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
180	RewriteCardinalDigit_PrependNumberSign_AppendComma_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDigit.fst,prependApplyNumberSign.fst,appendApplyComma.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
181	Default_Default_Default_SpaceInsertBefore_Default_MarkEndMajorCurrency	spaceApplyDefault.fst,rewriteApplyDefault.fst		MajorCurrency
182	Default_PrependTwenty_Default_Default_Default_Default	prependApplyTwenty.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
183	RewriteDecimalMagnitude2s_Default_Default_Default_Default_Default	rewriteApplyDecimalMagnitude2s.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
184	RewriteRemoveDotAndLowercase_Default_Default_Default_Default_Default	rewriteApplyRemoveDotAndLowercase.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
185	RewriteCardinalDecade_Default_AppendSlash_Default_Default_Default	rewriteApplyCardinalDecade.fst,appendApplySlash.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
186	RewriteCardinalTwoDigit_PrependNumberSign_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalTwoDigit.fst,prependApplyNumberSign.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
187	RewriteRemoveApostropheAndSpaceAndLowercase_Default_Default_Default_Default_Default	rewriteApplyRemoveApostropheAndSpaceAndLowercase.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
188	RewriteAbbreviateMeasure_Default_AppendCube_Default_Default_Default	rewriteApplyAbbreviateMeasure.fst,appendApplyCube.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
189	RewriteCardinalDecadeFirstDigit_Default_AppendComma_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDecadeFirstDigit.fst,appendApplyComma.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
190	RewriteCardinalTwoDigit_Default_AppendColon_Default_Default_Default	rewriteApplyCardinalTwoDigit.fst,appendApplyColon.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
191	RewriteCardinalDecadeFirstDigit_Default_AppendComma_Default_Default_Default	rewriteApplyCardinalDecadeFirstDigit.fst,appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
192	RewriteCardinalMagnitude0s_Default_AppendSlash_Default_Default_Default	rewriteApplyCardinalMagnitude0s.fst,appendApplySlash.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
193	RewriteCardinalTwoDigit_PrependTwenty_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalTwoDigit.fst,prependApplyTwenty.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
194	RewriteAbbreviateMeasureAlt_Default_Default_Default_Default_Default	rewriteApplyAbbreviateMeasureAlt.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
195	RewriteCardinalHundred1s_Default_AppendComma_Default_Default_Default	rewriteApplyCardinalHundred1s.fst,appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
196	RewriteMiscAbbreviation_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyMiscAbbreviation.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
197	RewriteCardinalMagnitude7s_Default_Default_Default_Default_Default	rewriteApplyCardinalMagnitude7s.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
198	RewriteMinorCurrency_Default_Default_SpaceInsertBefore_Default_MarkEndCurrencyRange	rewriteApplyMinorCurrency.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		CurrencyRange
199	RewriteRomanOrdinal_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyRomanOrdinal.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
200	RewriteCardinalDigit_PrependZero_AppendColon_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDigit.fst,prependApplyZero.fst,appendApplyColon.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
201	RewriteCardinalMagnitude8s_Default_Default_Default_Default_Default	rewriteApplyCardinalMagnitude8s.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
202	RewriteEtc_Default_Default_Default_Default_Default	rewriteApplyEtc.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
203	RewriteCardinalMagnitude8s_Default_AppendComma_Default_Default_Default	rewriteApplyCardinalMagnitude8s.fst,appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
204	RewriteCardinalTwoDigit_Default_Default_Default_Default_MarkEndArabicToRoman	rewriteApplyCardinalTwoDigit.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		ArabicToRoman
205	RewriteCardinalDecadeFirstDigit_PrependNineteen_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDecadeFirstDigit.fst,prependApplyNineteen.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
206	RewriteCardinalDecade_Default_Default_Default_Default_MarkEndArabicToRoman	rewriteApplyCardinalDecade.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		ArabicToRoman
207	RewriteRemoveApostropheAndSpaceAndLowercase_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyRemoveApostropheAndSpaceAndLowercase.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
208	RewriteCardinalDecadeFirstDigit_Default_Default_SpaceInsertBefore_MarkStartTime_Default	rewriteApplyCardinalDecadeFirstDigit.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	Time	
209	RewriteCardinalTwoDigit_PrependNumberSign_AppendComma_SpaceInsertBefore_Default_Default	rewriteApplyCardinalTwoDigit.fst,prependApplyNumberSign.fst,appendApplyComma.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
210	RewriteAbbreviateMeasure_Default_AppendSquare_Default_Default_Default	rewriteApplyAbbreviateMeasure.fst,appendApplySquare.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
211	RewriteCardinalDigit_PrependPoint_Default_Default_Default_Default	rewriteApplyCardinalDigit.fst,prependApplyPoint.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
212	RewritePointToDot_Default_Default_SpaceInsertBefore_MarkStartMajorCurrency_Default	rewriteApplyPointToDot.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	MajorCurrency	
213	Default_PrependNineteen_Default_Default_Default_Default	prependApplyNineteen.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
214	RewriteRemoveDot_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyRemoveDot.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
215	RewriteAbbreviateMeasureAlt_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyAbbreviateMeasureAlt.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
216	RewriteDotToCapPoint_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyDotToCapPoint.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
217	Default_Default_Default_SpaceInsertBefore_MarkStartMajorCurrency_Default	spaceApplyDefault.fst,rewriteApplyDefault.fst	MajorCurrency	
218	RewriteCardinalDecadeFirstDigit_PrependPoint_Default_Default_MarkStartMajorCurrency_Default	rewriteApplyCardinalDecadeFirstDigit.fst,prependApplyPoint.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst	MajorCurrency	
219	RewriteSpellCorrectionL_Default_Default_Default_Default_Default	rewriteApplySpellCorrectionL.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
220	RewriteRemoveApostropheAndSpaceAndLowercase_PrependPoint_Default_Default_Default_Default	rewriteApplyRemoveApostropheAndSpaceAndLowercase.fst,prependApplyPoint.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
221	RewriteCardinalTwoDigit_Default_Default_SpaceInsertBefore_MarkStartArabicToRoman_MarkEndArabicToRoman	rewriteApplyCardinalTwoDigit.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	ArabicToRoman	ArabicToRoman
222	RewriteCardinalTwoDigit_Default_AppendComma_SpaceInsertBefore_MarkStartCurrencyRange_Default	rewriteApplyCardinalTwoDigit.fst,appendApplyComma.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	CurrencyRange	
223	RewriteCardinalMagnitude9s_Default_AppendComma_Default_Default_Default	rewriteApplyCardinalMagnitude9s.fst,appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
224	RewriteCardinalHundred2s_Default_Default_SpaceInsertBefore_MarkStartCurrencyRange_Default	rewriteApplyCardinalHundred2s.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	CurrencyRange	
225	RewriteCardinalDecade_PrependPoint_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDecade.fst,prependApplyPoint.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
226	RewriteDecimalMagnitude1s_Default_AppendComma_Default_Default_Default	rewriteApplyDecimalMagnitude1s.fst,appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
227	RewriteMathTo_PrependTwenty_Default_Default_Default_Default	rewriteApplyMathTo.fst,prependApplyTwenty.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
228	RewriteCardinalDecade_Default_AppendComma_SpaceInsertBefore_MarkStartCurrencyRange_Default	rewriteApplyCardinalDecade.fst,appendApplyComma.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	CurrencyRange	
229	RewriteCardinalDecade_PrependNumberSign_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDecade.fst,prependApplyNumberSign.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
230	Default_Default_AppendHyphen_SpaceInsertBefore_Default_Default	appendApplyHyphen.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
231	RewriteCardinalDecade_Default_AppendColon_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDecade.fst,appendApplyColon.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
232	RewriteCardinalDecade_PrependPoint_Default_SpaceInsertBefore_MarkStartCurrencyRange_Default	rewriteApplyCardinalDecade.fst,prependApplyPoint.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	CurrencyRange	
233	RewriteCardinalMagnitude11s_Default_Default_Default_Default_Default	rewriteApplyCardinalMagnitude11s.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
234	Default_Default_AppendHyphen_Default_Default_Default	appendApplyHyphen.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
235	RewriteCardinalTwoDigit_Default_AppendComma_Default_MarkStartMajorCurrency_Default	rewriteApplyCardinalTwoDigit.fst,appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst	MajorCurrency	
236	Default_Default_AppendComma_Default_Default_Default	appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
237	RewriteCardinalDecadeFirstDigit_PrependPoint_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDecadeFirstDigit.fst,prependApplyPoint.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
238	RewriteCardinalMagnitude10s_Default_Default_Default_Default_Default	rewriteApplyCardinalMagnitude10s.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
239	RewriteCardinalDecadeFirstDigit_Default_Default_SpaceInsertBefore_MarkStartArabicToRoman_Default	rewriteApplyCardinalDecadeFirstDigit.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	ArabicToRoman	
240	RewriteCardinalDigit_PrependTwenty_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDigit.fst,prependApplyTwenty.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
241	RewriteCardinalDecadeFirstDigit_PrependPoint_Default_SpaceInsertBefore_MarkStartCurrencyRange_Default	rewriteApplyCardinalDecadeFirstDigit.fst,prependApplyPoint.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	CurrencyRange	
242	RewriteAbbreviateDirection_Default_Default_Default_Default_Default	rewriteApplyAbbreviateDirection.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
243	RewriteCardinalDecade_PrependPoint_Default_Default_MarkStartMajorCurrency_Default	rewriteApplyCardinalDecade.fst,prependApplyPoint.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst	MajorCurrency	
244	RewriteLowercase_Default_AppendHyphen_Default_Default_Default	rewriteApplyLowercase.fst,appendApplyHyphen.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
245	RewriteCardinalDecade_Default_Default_SpaceInsertBefore_MarkStartArabicToRoman_MarkEndArabicToRoman	rewriteApplyCardinalDecade.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	ArabicToRoman	ArabicToRoman
246	Default_PrependPoint_AppendHyphen_Default_Default_Default	prependApplyPoint.fst,appendApplyHyphen.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
247	RewriteMinorCurrency_Default_AppendPeriod_SpaceInsertBefore_Default_Default	rewriteApplyMinorCurrency.fst,appendApplyPeriod.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
248	RewriteCardinalTwoDigit_PrependPoint_Default_SpaceInsertBefore_MarkStartCurrencyRange_Default	rewriteApplyCardinalTwoDigit.fst,prependApplyPoint.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	CurrencyRange	
249	RewriteCardinalDigit_PrependPointZero_Default_SpaceInsertBefore_MarkStartCurrencyRange_Default	rewriteApplyCardinalDigit.fst,prependApplyPointZero.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	CurrencyRange	
250	RewriteCardinalHundred2s_Default_Default_Default_MarkStartMajorCurrency_Default	rewriteApplyCardinalHundred2s.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst	MajorCurrency	
251	RewriteCardinalMagnitude11s_Default_AppendComma_Default_Default_Default	rewriteApplyCardinalMagnitude11s.fst,appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
252	RewriteDomainName_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyDomainName.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
253	RewriteCardinalTwoDigit_PrependPoint_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalTwoDigit.fst,prependApplyPoint.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
254	RewriteCardinalDecade_Default_AppendHyphen_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDecade.fst,appendApplyHyphen.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
255	RewriteCardinalDecadeFirstDigit_PrependTwenty_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDecadeFirstDigit.fst,prependApplyTwenty.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
256	RewriteCardinalMagnitude0s_Default_Default_Default_Default_MarkEndArabicToRoman	rewriteApplyCardinalMagnitude0s.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		ArabicToRoman
257	RewriteCardinalDigit_Default_AppendPeriod_Default_Default_Default	rewriteApplyCardinalDigit.fst,appendApplyPeriod.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
258	RewriteCardinalDecade_Default_AppendComma_Default_MarkStartMajorCurrency_Default	rewriteApplyCardinalDecade.fst,appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst	MajorCurrency	
259	RewriteCardinalHundred0s_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalHundred0s.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
260	RewriteCardinalDigit_PrependPointZero_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDigit.fst,prependApplyPointZero.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
261	RewriteLowercase_PrependPoint_AppendHyphen_Default_Default_Default	rewriteApplyLowercase.fst,prependApplyPoint.fst,appendApplyHyphen.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
262	RewriteRemoveDotAndLowercase_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyRemoveDotAndLowercase.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
263	RewriteCardinalDecade_PrependNumberSign_AppendComma_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDecade.fst,prependApplyNumberSign.fst,appendApplyComma.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
264	RewriteAbbreviateTemperatureUnit_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyAbbreviateTemperatureUnit.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
265	RewriteAbbreviateMeasure_PrependPoint_Default_Default_Default_Default	rewriteApplyAbbreviateMeasure.fst,prependApplyPoint.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
266	RewriteMathTo_PrependNineteen_Default_Default_Default_Default	rewriteApplyMathTo.fst,prependApplyNineteen.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
267	RewriteEmailCap_Default_Default_Default_Default_Default	rewriteApplyEmailCap.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
268	RewriteLowercaseRemoveAccentMWT_Default_Default_Default_Default_Default	rewriteApplyLowercaseRemoveAccentMWT.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
269	RewriteCardinalTwoDigit_PrependPoint_Default_Default_MarkStartMajorCurrency_Default	rewriteApplyCardinalTwoDigit.fst,prependApplyPoint.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst	MajorCurrency	
270	RewriteAmPm_Default_Default_Default_Default_Default	rewriteApplyAmPm.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
271	RewriteCardinalDecade_PrependTwenty_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDecade.fst,prependApplyTwenty.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
272	RewriteCardinalDecade_Default_AppendColon_Default_Default_Default	rewriteApplyCardinalDecade.fst,appendApplyColon.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
273	RewriteCardinalMagnitude0s_PrependZero_AppendComma_Default_Default_Default	rewriteApplyCardinalMagnitude0s.fst,prependApplyZero.fst,appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
274	RewriteDotToPoint_Default_Default_Default_Default_Default	rewriteApplyDotToPoint.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
275	RewriteMajorCurrency_Default_Default_Default_Default_Default	rewriteApplyMajorCurrency.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
276	RewriteCardinalHundred1s_Default_Default_Default_Default_MarkEndArabicToRoman	rewriteApplyCardinalHundred1s.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		ArabicToRoman
277	RewriteRemoveDot_Default_Default_Default_Default_Default	rewriteApplyRemoveDot.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
278	RewriteCapitalize_Default_AppendHyphen_SpaceInsertBefore_Default_Default	rewriteApplyCapitalize.fst,appendApplyHyphen.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
279	RewriteCardinalDecade_PrependNineteen_Default_SpaceInsertBefore_Default_Default	rewriteApplyCardinalDecade.fst,prependApplyNineteen.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
280	RewriteCardinalDigit_Default_AppendPeriod_SpaceInsertBefore_MarkStartMajorCurrency_Default	rewriteApplyCardinalDigit.fst,appendApplyPeriod.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	MajorCurrency	
281	RewriteCardinalMagnitude0s_Default_AppendPeriod_Default_Default_Default	rewriteApplyCardinalMagnitude0s.fst,appendApplyPeriod.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
282	RewriteCardinalDigit_Default_AppendComma_Default_MarkStartMajorCurrency_Default	rewriteApplyCardinalDigit.fst,appendApplyComma.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst	MajorCurrency	
283	RewriteCardinalHundred0s_Default_Default_Default_Default_Default	rewriteApplyCardinalHundred0s.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
284	RewriteCardinalTwoDigit_Default_AppendPeriod_Default_Default_Default	rewriteApplyCardinalTwoDigit.fst,appendApplyPeriod.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
285	RewriteLowercaseRemoveAccentMWT_PrependPoint_Default_Default_Default_Default	rewriteApplyLowercaseRemoveAccentMWT.fst,prependApplyPoint.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
286	RewriteSpellCorrectionL_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplySpellCorrectionL.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
287	RewriteCardinalDecade_Default_AppendPeriod_Default_Default_Default	rewriteApplyCardinalDecade.fst,appendApplyPeriod.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
288	RewriteCardinalDigit_Default_Default_Default_MarkStartArabicToRoman_MarkEndArabicToRoman	rewriteApplyCardinalDigit.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst	ArabicToRoman	ArabicToRoman
289	RewriteDash_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyDash.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
290	RewriteTimeOclock_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyTimeOclock.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
291	RewriteDenominator_Default_Default_SpaceInsertBefore_Default_Default	rewriteApplyDenominator.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst		
292	RewriteCardinalTwoDigit_Default_AppendPeriod_SpaceInsertBefore_MarkStartMajorCurrency_Default	rewriteApplyCardinalTwoDigit.fst,appendApplyPeriod.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	MajorCurrency	
293	RewriteCardinalDecade_Default_Default_Default_MarkStartTime_Default	rewriteApplyCardinalDecade.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst	Time	
294	RewriteRemoveSpace_Default_Default_Default_Default_Default	rewriteApplyRemoveSpace.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
295	RewriteCardinalDecadeFirstDigit_Default_AppendPeriod_Default_Default_Default	rewriteApplyCardinalDecadeFirstDigit.fst,appendApplyPeriod.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
296	RewriteCardinalTwoDigit_Default_AppendHyphen_Default_Default_Default	rewriteApplyCardinalTwoDigit.fst,appendApplyHyphen.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
297	RewriteCardinalDecade_Default_AppendPeriod_SpaceInsertBefore_MarkStartMajorCurrency_Default	rewriteApplyCardinalDecade.fst,appendApplyPeriod.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	MajorCurrency	
298	RewriteCardinalMagnitude3s_Default_Default_Default_Default_Default	rewriteApplyCardinalMagnitude3s.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
299	RewriteAbbreviateState_Default_Default_Default_Default_Default	rewriteApplyAbbreviateState.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
300	RewriteCardinalHundred1s_Default_AppendSlash_Default_Default_Default	rewriteApplyCardinalHundred1s.fst,appendApplySlash.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
301	RewriteAbbreviateStreetType_Default_Default_Default_Default_Default	rewriteApplyAbbreviateStreetType.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
302	RewriteDenominator_PrependZero_Default_Default_Default_Default	rewriteApplyDenominator.fst,prependApplyZero.fst,spaceApplyRemoveBefore.fst,rewriteApplyDefault.fst		
303	RewriteCardinalDigit_Default_AppendComma_SpaceInsertBefore_MarkStartCurrencyRange_Default	rewriteApplyCardinalDigit.fst,appendApplyComma.fst,spaceApplyDefault.fst,rewriteApplyDefault.fst	CurrencyRange	
